Student_ID,Name,Age,Parent_Name,Knowledge_Level,Learning_Speed,Last_Test_Score,Next_Level
4411,Raj Kaur,4,Pooja Kaur,Beginner,Medium,82,Intermediate
4412,Neha Mehta,4,Ashok Mehta,Beginner,Slow,60,Beginner
4413,Ananya Mehta,12,Manoj Mehta,Advanced,Fast,83,Intermediate
4414,Ishita Gupta,5,Rekha Gupta,Intermediate,Slow,53,Beginner
4415,Neha Das,7,Ashok Das,Beginner,Medium,62,Beginner
4416,Raj Sharma,10,Rajesh Sharma,Advanced,Fast,89,Advanced
4417,Kabir Yadav,7,Anjali Yadav,Intermediate,Medium,77,Intermediate
4418,Ishita Patel,7,Sunita Patel,Advanced,Fast,80,Intermediate
4419,Aryan Yadav,4,Ashok Yadav,Beginner,Fast,94,Advanced
4420,Rohan Sharma,11,Manoj Sharma,Intermediate,Fast,66,Beginner
4421,Raj Sharma,6,Sunita Sharma,Intermediate,Medium,98,Advanced
4422,Neha Sharma,9,Rajesh Sharma,Intermediate,Slow,86,Advanced
4423,Ishita Yadav,5,Suresh Yadav,Beginner,Fast,50,Beginner
4424,Aarav Das,4,Manoj Das,Advanced,Slow,72,Intermediate
4425,Ananya Patel,11,Pooja Patel,Beginner,Fast,57,Beginner
4426,Kabir Verma,5,Rajesh Verma,Beginner,Fast,82,Intermediate
4427,Aarav Gupta,10,Harpreet Gupta,Advanced,Fast,83,Intermediate
4428,Simran Nair,8,Sunita Nair,Advanced,Medium,94,Advanced
4429,Neha Iyer,12,Neha Iyer,Beginner,Fast,92,Advanced
4430,Ishita Gupta,12,Sunita Gupta,Beginner,Slow,58,Beginner
4431,Meera Verma,7,Anjali Verma,Beginner,Medium,99,Advanced
4432,Ishita Mehta,12,Rekha Mehta,Intermediate,Fast,94,Advanced
4433,Neha Patel,10,Neha Patel,Beginner,Slow,56,Beginner
4434,Ishita Patel,12,Anjali Patel,Advanced,Fast,72,Intermediate
4435,Aryan Mehta,5,Ashok Mehta,Advanced,Medium,81,Intermediate
4436,Raj Das,12,Anjali Das,Advanced,Medium,93,Advanced
4437,Aryan Mehta,11,Manoj Mehta,Beginner,Slow,87,Advanced
4438,Meera Sharma,7,Sunita Sharma,Advanced,Medium,71,Intermediate
4439,Meera Kaur,11,Rekha Kaur,Beginner,Slow,61,Beginner
4440,Ananya Nair,11,Anjali Nair,Intermediate,Slow,63,Beginner
4441,Simran Das,5,Pooja Das,Intermediate,Fast,68,Beginner
4442,Rohan Sharma,5,Manoj Sharma,Beginner,Medium,73,Intermediate
4443,Rohan Verma,4,Suresh Verma,Advanced,Medium,88,Advanced
4444,Ananya Patel,10,Suresh Patel,Advanced,Fast,59,Beginner
4445,Ishita Kaur,11,Pooja Kaur,Intermediate,Slow,98,Advanced
4446,Raj Yadav,8,Rajesh Yadav,Advanced,Medium,64,Beginner
4447,Simran Kaur,6,Sunita Kaur,Beginner,Slow,98,Advanced
4448,Ishita Gupta,5,Pooja Gupta,Beginner,Fast,54,Beginner
4449,Raj Gupta,5,Pooja Gupta,Advanced,Slow,50,Beginner
4450,Ananya Iyer,11,Sunita Iyer,Advanced,Slow,51,Beginner
4451,Simran Nair,7,Rekha Nair,Advanced,Fast,64,Beginner
4452,Ananya Nair,8,Suresh Nair,Intermediate,Slow,55,Beginner
4453,Simran Das,5,Harpreet Das,Intermediate,Slow,69,Beginner
4454,Meera Gupta,6,Rajesh Gupta,Intermediate,Fast,75,Intermediate
4455,Kabir Sharma,4,Sunita Sharma,Intermediate,Slow,99,Advanced
4456,Raj Iyer,12,Rekha Iyer,Intermediate,Medium,51,Beginner
4457,Ishita Verma,12,Ashok Verma,Advanced,Slow,75,Intermediate
4458,Meera Sharma,6,Pooja Sharma,Beginner,Medium,51,Beginner
4459,Ananya Das,12,Ashok Das,Intermediate,Fast,86,Advanced
4460,Kabir Yadav,12,Sunita Yadav,Intermediate,Fast,96,Advanced
4461,Simran Iyer,11,Rekha Iyer,Beginner,Medium,89,Advanced
4462,Simran Das,10,Rajesh Das,Beginner,Medium,56,Beginner
4463,Meera Iyer,9,Pooja Iyer,Intermediate,Fast,73,Intermediate
4464,Aarav Iyer,9,Manoj Iyer,Beginner,Slow,92,Advanced
4465,Kabir Gupta,11,Ashok Gupta,Intermediate,Slow,61,Beginner
4466,Meera Verma,11,Rekha Verma,Advanced,Medium,74,Intermediate
4467,Neha Iyer,5,Suresh Iyer,Intermediate,Fast,76,Intermediate
4468,Aarav Kaur,12,Sunita Kaur,Intermediate,Slow,97,Advanced
4469,Meera Das,9,Rekha Das,Intermediate,Fast,82,Intermediate
4470,Rohan Sharma,10,Anjali Sharma,Intermediate,Fast,100,Advanced
4471,Meera Yadav,7,Rajesh Yadav,Intermediate,Fast,68,Beginner
4472,Simran Patel,5,Ashok Patel,Intermediate,Fast,88,Advanced
4473,Raj Gupta,9,Manoj Gupta,Advanced,Slow,54,Beginner
4474,Kabir Yadav,12,Anjali Yadav,Intermediate,Medium,75,Intermediate
4475,Neha Nair,6,Pooja Nair,Advanced,Medium,82,Intermediate
4476,Kabir Gupta,8,Rajesh Gupta,Advanced,Medium,98,Advanced
4477,Aarav Kaur,5,Harpreet Kaur,Advanced,Slow,86,Advanced
4478,Ananya Patel,5,Pooja Patel,Advanced,Fast,77,Intermediate
4479,Ishita Mehta,6,Suresh Mehta,Beginner,Slow,98,Advanced
4480,Simran Iyer,4,Rekha Iyer,Intermediate,Slow,69,Beginner
4481,Aryan Nair,8,Suresh Nair,Intermediate,Fast,51,Beginner
4482,Rohan Das,5,Rekha Das,Intermediate,Medium,63,Beginner
4483,Meera Patel,6,Rekha Patel,Advanced,Slow,85,Intermediate
4484,Simran Gupta,9,Suresh Gupta,Advanced,Medium,87,Advanced
4485,Raj Kaur,8,Anjali Kaur,Beginner,Fast,58,Beginner
4486,Ishita Iyer,10,Anjali Iyer,Intermediate,Slow,94,Advanced
4487,Kabir Das,5,Harpreet Das,Intermediate,Fast,60,Beginner
4488,Aryan Sharma,8,Suresh Sharma,Intermediate,Fast,70,Beginner
4489,Simran Gupta,6,Sunita Gupta,Advanced,Slow,73,Intermediate
4490,Rohan Sharma,6,Suresh Sharma,Intermediate,Medium,59,Beginner
4491,Raj Iyer,6,Ashok Iyer,Intermediate,Slow,57,Beginner
4492,Aryan Yadav,11,Sunita Yadav,Intermediate,Fast,95,Advanced
4493,Aarav Mehta,8,Rekha Mehta,Advanced,Slow,51,Beginner
4494,Aarav Iyer,11,Pooja Iyer,Advanced,Medium,100,Advanced
4495,Raj Kaur,12,Neha Kaur,Intermediate,Slow,81,Intermediate
4496,Ishita Verma,6,Rekha Verma,Beginner,Medium,91,Advanced
4497,Meera Das,5,Rajesh Das,Advanced,Fast,96,Advanced
4498,Aarav Kaur,10,Anjali Kaur,Intermediate,Medium,70,Beginner
4499,Simran Yadav,5,Pooja Yadav,Advanced,Medium,75,Intermediate
4500,Rohan Gupta,8,Rekha Gupta,Advanced,Fast,77,Intermediate
4501,Kabir Mehta,7,Anjali Mehta,Beginner,Slow,54,Beginner
4502,Ananya Patel,12,Sunita Patel,Intermediate,Slow,82,Intermediate
4503,Kabir Das,11,Rekha Das,Intermediate,Slow,50,Beginner
4504,Ishita Sharma,4,Suresh Sharma,Advanced,Medium,69,Beginner
4505,Simran Gupta,6,Rajesh Gupta,Beginner,Fast,96,Advanced
4506,Aarav Kaur,7,Harpreet Kaur,Intermediate,Slow,65,Beginner
4507,Ishita Gupta,12,Sunita Gupta,Advanced,Fast,96,Advanced
4508,Rohan Kaur,12,Suresh Kaur,Advanced,Fast,66,Beginner
4509,Simran Das,12,Neha Das,Beginner,Slow,51,Beginner
4510,Aarav Mehta,6,Harpreet Mehta,Intermediate,Fast,96,Advanced
4511,Aryan Mehta,8,Harpreet Mehta,Intermediate,Slow,100,Advanced
4512,Simran Yadav,6,Anjali Yadav,Beginner,Fast,55,Beginner
4513,Neha Das,7,Anjali Das,Intermediate,Medium,80,Intermediate
4514,Simran Yadav,7,Rekha Yadav,Intermediate,Slow,68,Beginner
4515,Ishita Mehta,9,Anjali Mehta,Intermediate,Fast,86,Advanced
4516,Neha Mehta,5,Manoj Mehta,Beginner,Slow,79,Intermediate
4517,Aryan Kaur,5,Suresh Kaur,Advanced,Medium,55,Beginner
4518,Ishita Patel,6,Sunita Patel,Advanced,Medium,66,Beginner
4519,Simran Mehta,8,Manoj Mehta,Beginner,Fast,82,Intermediate
4520,Simran Patel,4,Anjali Patel,Beginner,Slow,97,Advanced
4521,Aarav Patel,9,Anjali Patel,Intermediate,Medium,77,Intermediate
4522,Ananya Patel,11,Ashok Patel,Intermediate,Slow,76,Intermediate
4523,Neha Yadav,8,Pooja Yadav,Advanced,Fast,64,Beginner
4524,Ishita Patel,8,Harpreet Patel,Advanced,Slow,89,Advanced
4525,Aryan Kaur,10,Rajesh Kaur,Advanced,Medium,94,Advanced
4526,Neha Patel,12,Neha Patel,Intermediate,Slow,70,Beginner
4527,Simran Kaur,4,Ashok Kaur,Intermediate,Slow,72,Intermediate
4528,Rohan Gupta,6,Suresh Gupta,Beginner,Slow,79,Intermediate
4529,Kabir Das,10,Anjali Das,Beginner,Fast,63,Beginner
4530,Simran Nair,12,Sunita Nair,Intermediate,Slow,69,Beginner
4531,Aarav Verma,10,Suresh Verma,Advanced,Slow,71,Intermediate
4532,Aarav Das,7,Rekha Das,Advanced,Slow,73,Intermediate
4533,Raj Das,7,Harpreet Das,Beginner,Slow,94,Advanced
4534,Kabir Sharma,11,Neha Sharma,Intermediate,Fast,74,Intermediate
4535,Ishita Das,7,Anjali Das,Advanced,Fast,64,Beginner
4536,Rohan Das,6,Ashok Das,Intermediate,Medium,56,Beginner
4537,Simran Patel,5,Sunita Patel,Beginner,Medium,94,Advanced
4538,Aryan Gupta,12,Neha Gupta,Advanced,Medium,70,Beginner
4539,Meera Gupta,6,Manoj Gupta,Intermediate,Medium,80,Intermediate
4540,Aarav Verma,9,Neha Verma,Beginner,Slow,53,Beginner
4541,Ishita Iyer,4,Ashok Iyer,Advanced,Medium,96,Advanced
4542,Ishita Kaur,4,Rekha Kaur,Intermediate,Slow,94,Advanced
4543,Rohan Iyer,8,Suresh Iyer,Intermediate,Fast,98,Advanced
4544,Simran Iyer,5,Suresh Iyer,Beginner,Slow,62,Beginner
4545,Raj Das,8,Ashok Das,Beginner,Medium,97,Advanced
4546,Raj Yadav,11,Suresh Yadav,Advanced,Fast,52,Beginner
4547,Raj Mehta,4,Rajesh Mehta,Beginner,Slow,62,Beginner
4548,Neha Sharma,9,Suresh Sharma,Intermediate,Fast,97,Advanced
4549,Ishita Kaur,6,Suresh Kaur,Advanced,Fast,66,Beginner
4550,Meera Patel,8,Neha Patel,Intermediate,Fast,86,Advanced
4551,Rohan Kaur,9,Ashok Kaur,Advanced,Medium,95,Advanced
4552,Aarav Das,9,Rekha Das,Advanced,Medium,81,Intermediate
4553,Raj Kaur,9,Rekha Kaur,Intermediate,Slow,61,Beginner
4554,Aryan Iyer,11,Manoj Iyer,Advanced,Slow,93,Advanced
4555,Ananya Mehta,11,Suresh Mehta,Intermediate,Medium,100,Advanced
4556,Simran Sharma,5,Sunita Sharma,Beginner,Slow,73,Intermediate
4557,Rohan Yadav,10,Suresh Yadav,Advanced,Medium,80,Intermediate
4558,Aryan Patel,5,Ashok Patel,Beginner,Medium,90,Advanced
4559,Simran Nair,8,Anjali Nair,Beginner,Slow,95,Advanced
4560,Neha Gupta,7,Suresh Gupta,Beginner,Fast,71,Intermediate
4561,Aarav Yadav,5,Anjali Yadav,Advanced,Slow,66,Beginner
4562,Rohan Iyer,7,Pooja Iyer,Beginner,Medium,94,Advanced
4563,Ananya Gupta,4,Anjali Gupta,Advanced,Fast,66,Beginner
4564,Aarav Das,8,Ashok Das,Advanced,Medium,89,Advanced
4565,Simran Verma,11,Ashok Verma,Beginner,Fast,83,Intermediate
4566,Kabir Sharma,9,Rekha Sharma,Advanced,Medium,54,Beginner
4567,Meera Das,9,Neha Das,Beginner,Slow,97,Advanced
4568,Rohan Verma,6,Harpreet Verma,Advanced,Medium,75,Intermediate
4569,Ananya Iyer,7,Ashok Iyer,Beginner,Fast,76,Intermediate
4570,Ishita Patel,9,Suresh Patel,Advanced,Slow,60,Beginner
4571,Raj Patel,10,Suresh Patel,Beginner,Fast,70,Beginner
4572,Aryan Kaur,12,Pooja Kaur,Beginner,Fast,83,Intermediate
4573,Ishita Patel,4,Rekha Patel,Advanced,Slow,55,Beginner
4574,Simran Kaur,11,Pooja Kaur,Intermediate,Fast,89,Advanced
4575,Neha Das,10,Harpreet Das,Intermediate,Medium,66,Beginner
4576,Aryan Kaur,9,Harpreet Kaur,Advanced,Slow,58,Beginner
4577,Kabir Yadav,12,Manoj Yadav,Advanced,Fast,68,Beginner
4578,Simran Gupta,5,Manoj Gupta,Beginner,Fast,76,Intermediate
4579,Ananya Patel,10,Pooja Patel,Beginner,Slow,57,Beginner
4580,Kabir Kaur,11,Rajesh Kaur,Advanced,Slow,57,Beginner
4581,Raj Patel,11,Harpreet Patel,Advanced,Fast,57,Beginner
4582,Simran Iyer,8,Rajesh Iyer,Intermediate,Medium,80,Intermediate
4583,Ishita Kaur,6,Rajesh Kaur,Intermediate,Fast,62,Beginner
4584,Raj Patel,11,Harpreet Patel,Intermediate,Medium,55,Beginner
4585,Ananya Verma,10,Anjali Verma,Intermediate,Fast,67,Beginner
4586,Meera Patel,12,Manoj Patel,Advanced,Medium,84,Intermediate
4587,Simran Das,8,Suresh Das,Beginner,Slow,58,Beginner
4588,Neha Mehta,8,Neha Mehta,Advanced,Medium,84,Intermediate
4589,Meera Gupta,4,Ashok Gupta,Beginner,Medium,73,Intermediate
4590,Kabir Mehta,11,Rajesh Mehta,Advanced,Medium,76,Intermediate
4591,Meera Iyer,6,Manoj Iyer,Intermediate,Fast,93,Advanced
4592,Aryan Nair,9,Suresh Nair,Advanced,Slow,58,Beginner
4593,Simran Iyer,10,Sunita Iyer,Beginner,Medium,96,Advanced
4594,Neha Iyer,9,Rekha Iyer,Beginner,Slow,62,Beginner
4595,Ishita Yadav,8,Manoj Yadav,Beginner,Medium,96,Advanced
4596,Raj Nair,10,Anjali Nair,Beginner,Medium,99,Advanced
4597,Meera Sharma,12,Sunita Sharma,Beginner,Fast,79,Intermediate
4598,Aryan Mehta,8,Manoj Mehta,Intermediate,Fast,89,Advanced
4599,Neha Verma,6,Rekha Verma,Intermediate,Fast,91,Advanced
4600,Ananya Patel,5,Pooja Patel,Intermediate,Slow,50,Beginner
4601,Simran Patel,4,Harpreet Patel,Intermediate,Fast,99,Advanced
4602,Meera Gupta,8,Harpreet Gupta,Intermediate,Medium,62,Beginner
4603,Aryan Das,10,Manoj Das,Advanced,Slow,100,Advanced
4604,Ishita Das,10,Ashok Das,Advanced,Medium,57,Beginner
4605,Ananya Sharma,5,Ashok Sharma,Intermediate,Medium,93,Advanced
4606,Ishita Gupta,7,Rekha Gupta,Beginner,Fast,72,Intermediate
4607,Ishita Das,8,Manoj Das,Beginner,Fast,77,Intermediate
4608,Raj Nair,10,Harpreet Nair,Beginner,Slow,69,Beginner
4609,Aarav Verma,7,Harpreet Verma,Beginner,Fast,94,Advanced
4610,Meera Verma,6,Harpreet Verma,Beginner,Fast,78,Intermediate
4611,Ishita Nair,10,Rekha Nair,Intermediate,Medium,94,Advanced
4612,Simran Kaur,6,Neha Kaur,Beginner,Slow,63,Beginner
4613,Ananya Kaur,9,Harpreet Kaur,Advanced,Medium,82,Intermediate
4614,Meera Das,7,Neha Das,Intermediate,Medium,98,Advanced
4615,Meera Mehta,8,Anjali Mehta,Advanced,Fast,53,Beginner
4616,Simran Gupta,9,Rajesh Gupta,Advanced,Slow,82,Intermediate
4617,Meera Mehta,11,Rekha Mehta,Beginner,Fast,60,Beginner
4618,Simran Sharma,7,Manoj Sharma,Beginner,Slow,59,Beginner
4619,Meera Nair,7,Rekha Nair,Advanced,Fast,73,Intermediate
4620,Aryan Sharma,5,Manoj Sharma,Beginner,Slow,93,Advanced
4621,Rohan Das,10,Anjali Das,Advanced,Fast,74,Intermediate
4622,Raj Das,10,Ashok Das,Advanced,Fast,84,Intermediate
4623,Aryan Yadav,8,Rajesh Yadav,Beginner,Medium,76,Intermediate
4624,Neha Sharma,11,Anjali Sharma,Beginner,Slow,69,Beginner
4625,Rohan Das,6,Harpreet Das,Beginner,Fast,98,Advanced
4626,Meera Mehta,8,Sunita Mehta,Intermediate,Slow,99,Advanced
4627,Neha Kaur,10,Rajesh Kaur,Intermediate,Medium,93,Advanced
4628,Raj Kaur,6,Sunita Kaur,Beginner,Medium,93,Advanced
4629,Ananya Patel,6,Rekha Patel,Advanced,Fast,62,Beginner
4630,Raj Patel,5,Anjali Patel,Beginner,Slow,82,Intermediate
4631,Ishita Sharma,5,Suresh Sharma,Beginner,Medium,54,Beginner
4632,Rohan Gupta,5,Harpreet Gupta,Beginner,Slow,88,Advanced
4633,Neha Verma,10,Pooja Verma,Advanced,Medium,73,Intermediate
4634,Ananya Mehta,8,Neha Mehta,Advanced,Fast,92,Advanced
4635,Simran Verma,11,Harpreet Verma,Advanced,Medium,89,Advanced
4636,Kabir Das,12,Suresh Das,Intermediate,Slow,73,Intermediate
4637,Rohan Nair,4,Pooja Nair,Beginner,Fast,57,Beginner
4638,Aarav Yadav,9,Anjali Yadav,Advanced,Slow,58,Beginner
4639,Ananya Gupta,4,Harpreet Gupta,Advanced,Fast,67,Beginner
4640,Rohan Kaur,11,Harpreet Kaur,Beginner,Fast,57,Beginner
4641,Neha Nair,4,Ashok Nair,Beginner,Fast,52,Beginner
4642,Neha Kaur,11,Harpreet Kaur,Beginner,Slow,100,Advanced
4643,Aryan Kaur,8,Ashok Kaur,Beginner,Slow,92,Advanced
4644,Ananya Gupta,6,Anjali Gupta,Intermediate,Slow,87,Advanced
4645,Ananya Verma,7,Rajesh Verma,Advanced,Fast,93,Advanced
4646,Raj Mehta,12,Pooja Mehta,Intermediate,Medium,70,Beginner
4647,Neha Nair,7,Manoj Nair,Beginner,Fast,91,Advanced
4648,Aarav Nair,9,Sunita Nair,Advanced,Fast,100,Advanced
4649,Simran Nair,9,Sunita Nair,Advanced,Slow,96,Advanced
4650,Meera Iyer,12,Harpreet Iyer,Intermediate,Medium,64,Beginner
4651,Rohan Das,11,Harpreet Das,Beginner,Fast,98,Advanced
4652,Meera Kaur,11,Suresh Kaur,Advanced,Fast,55,Beginner
4653,Meera Verma,5,Neha Verma,Advanced,Medium,73,Intermediate
4654,Ananya Gupta,11,Pooja Gupta,Advanced,Slow,73,Intermediate
4655,Meera Patel,10,Sunita Patel,Advanced,Fast,77,Intermediate
4656,Neha Mehta,8,Ashok Mehta,Advanced,Medium,57,Beginner
4657,Raj Verma,6,Pooja Verma,Beginner,Slow,60,Beginner
4658,Meera Nair,9,Sunita Nair,Intermediate,Slow,89,Advanced
4659,Aarav Iyer,8,Anjali Iyer,Advanced,Slow,82,Intermediate
4660,Meera Verma,9,Neha Verma,Beginner,Medium,54,Beginner
4661,Raj Patel,6,Ashok Patel,Intermediate,Medium,53,Beginner
4662,Simran Kaur,10,Manoj Kaur,Advanced,Slow,85,Intermediate
4663,Neha Gupta,10,Pooja Gupta,Beginner,Medium,71,Intermediate
4664,Ananya Yadav,9,Manoj Yadav,Intermediate,Slow,64,Beginner
4665,Raj Gupta,4,Anjali Gupta,Intermediate,Medium,65,Beginner
4666,Rohan Gupta,7,Rekha Gupta,Advanced,Fast,64,Beginner
4667,Simran Kaur,5,Anjali Kaur,Advanced,Medium,77,Intermediate
4668,Simran Nair,10,Manoj Nair,Beginner,Medium,89,Advanced
4669,Raj Nair,6,Anjali Nair,Beginner,Medium,90,Advanced
4670,Raj Nair,11,Rekha Nair,Advanced,Fast,53,Beginner
4671,Rohan Nair,6,Rekha Nair,Beginner,Slow,57,Beginner
4672,Neha Nair,5,Anjali Nair,Beginner,Fast,86,Advanced
4673,Aryan Iyer,6,Manoj Iyer,Beginner,Fast,58,Beginner
4674,Kabir Verma,12,Manoj Verma,Advanced,Fast,73,Intermediate
4675,Aryan Sharma,4,Sunita Sharma,Advanced,Slow,55,Beginner
4676,Neha Iyer,7,Pooja Iyer,Beginner,Slow,65,Beginner
4677,Raj Kaur,12,Manoj Kaur,Intermediate,Slow,81,Intermediate
4678,Neha Verma,9,Harpreet Verma,Intermediate,Medium,95,Advanced
4679,Ishita Das,10,Ashok Das,Intermediate,Fast,65,Beginner
4680,Kabir Iyer,8,Rekha Iyer,Advanced,Fast,67,Beginner
4681,Aryan Iyer,12,Suresh Iyer,Intermediate,Fast,91,Advanced
4682,Meera Iyer,6,Rajesh Iyer,Beginner,Slow,90,Advanced
4683,Ananya Yadav,8,Suresh Yadav,Beginner,Slow,95,Advanced
4684,Kabir Patel,5,Neha Patel,Beginner,Slow,79,Intermediate
4685,Aryan Gupta,7,Rekha Gupta,Intermediate,Slow,99,Advanced
4686,Ishita Sharma,5,Pooja Sharma,Beginner,Fast,98,Advanced
4687,Rohan Nair,6,Neha Nair,Intermediate,Slow,81,Intermediate
4688,Ananya Kaur,7,Sunita Kaur,Intermediate,Fast,95,Advanced
4689,Ishita Yadav,10,Rajesh Yadav,Advanced,Medium,84,Intermediate
4690,Rohan Das,4,Rekha Das,Advanced,Medium,64,Beginner
4691,Simran Kaur,11,Rajesh Kaur,Beginner,Medium,61,Beginner
4692,Meera Kaur,5,Manoj Kaur,Intermediate,Slow,68,Beginner
4693,Kabir Sharma,6,Sunita Sharma,Advanced,Fast,72,Intermediate
4694,Aryan Verma,11,Rekha Verma,Beginner,Medium,88,Advanced
4695,Raj Das,8,Suresh Das,Advanced,Medium,74,Intermediate
4696,Ananya Gupta,10,Pooja Gupta,Advanced,Fast,99,Advanced
4697,Simran Kaur,7,Pooja Kaur,Advanced,Medium,85,Intermediate
4698,Rohan Yadav,9,Harpreet Yadav,Beginner,Fast,73,Intermediate
4699,Ananya Patel,9,Anjali Patel,Advanced,Slow,60,Beginner
4700,Meera Yadav,10,Rekha Yadav,Advanced,Medium,89,Advanced
4701,Kabir Gupta,6,Sunita Gupta,Advanced,Slow,79,Intermediate
4702,Simran Kaur,12,Sunita Kaur,Beginner,Medium,93,Advanced
4703,Aarav Verma,11,Suresh Verma,Intermediate,Medium,94,Advanced
4704,Ananya Das,6,Manoj Das,Intermediate,Slow,58,Beginner
4705,Rohan Nair,12,Anjali Nair,Advanced,Fast,50,Beginner
4706,Meera Mehta,7,Neha Mehta,Beginner,Fast,74,Intermediate
4707,Neha Kaur,5,Pooja Kaur,Beginner,Fast,99,Advanced
4708,Meera Patel,9,Neha Patel,Advanced,Medium,75,Intermediate
4709,Ananya Verma,11,Harpreet Verma,Intermediate,Medium,92,Advanced
4710,Aarav Iyer,9,Neha Iyer,Intermediate,Fast,60,Beginner
4711,Ishita Das,8,Rajesh Das,Advanced,Slow,90,Advanced
4712,Rohan Verma,11,Ashok Verma,Beginner,Slow,54,Beginner
4713,Simran Das,7,Ashok Das,Advanced,Medium,55,Beginner
4714,Aarav Yadav,5,Anjali Yadav,Beginner,Medium,67,Beginner
4715,Meera Yadav,11,Rajesh Yadav,Advanced,Medium,58,Beginner
4716,Ishita Kaur,7,Manoj Kaur,Intermediate,Medium,53,Beginner
4717,Kabir Nair,10,Harpreet Nair,Beginner,Medium,85,Intermediate
4718,Aarav Iyer,12,Rajesh Iyer,Beginner,Fast,69,Beginner
4719,Aarav Mehta,4,Ashok Mehta,Advanced,Fast,51,Beginner
4720,Aarav Verma,4,Sunita Verma,Intermediate,Slow,85,Intermediate
4721,Meera Das,8,Rekha Das,Intermediate,Fast,66,Beginner
4722,Simran Iyer,7,Harpreet Iyer,Intermediate,Slow,93,Advanced
4723,Ananya Verma,12,Harpreet Verma,Intermediate,Fast,84,Intermediate
4724,Raj Verma,6,Ashok Verma,Beginner,Fast,99,Advanced
4725,Kabir Verma,6,Ashok Verma,Intermediate,Slow,90,Advanced
4726,Neha Yadav,5,Suresh Yadav,Beginner,Slow,70,Beginner
4727,Aarav Das,9,Harpreet Das,Advanced,Medium,71,Intermediate
4728,Meera Verma,11,Suresh Verma,Intermediate,Fast,56,Beginner
4729,Ananya Das,11,Rajesh Das,Beginner,Medium,55,Beginner
4730,Kabir Sharma,4,Rekha Sharma,Intermediate,Fast,79,Intermediate
4731,Aryan Das,5,Pooja Das,Beginner,Fast,100,Advanced
4732,Ishita Patel,11,Rekha Patel,Beginner,Slow,66,Beginner
4733,Kabir Das,4,Neha Das,Intermediate,Fast,70,Beginner
4734,Ishita Kaur,5,Pooja Kaur,Intermediate,Medium,89,Advanced
4735,Aryan Iyer,10,Rekha Iyer,Beginner,Medium,80,Intermediate
4736,Aarav Mehta,11,Pooja Mehta,Advanced,Medium,66,Beginner
4737,Rohan Nair,6,Ashok Nair,Advanced,Slow,90,Advanced
4738,Meera Patel,8,Neha Patel,Advanced,Fast,60,Beginner
4739,Neha Kaur,10,Rajesh Kaur,Advanced,Fast,82,Intermediate
4740,Neha Iyer,9,Manoj Iyer,Advanced,Fast,83,Intermediate
4741,Ananya Gupta,11,Sunita Gupta,Intermediate,Medium,82,Intermediate
4742,Kabir Nair,10,Pooja Nair,Advanced,Medium,55,Beginner
4743,Ananya Nair,11,Ashok Nair,Beginner,Slow,50,Beginner
4744,Rohan Nair,6,Pooja Nair,Intermediate,Medium,86,Advanced
4745,Neha Verma,8,Manoj Verma,Beginner,Slow,69,Beginner
4746,Aarav Yadav,5,Ashok Yadav,Intermediate,Slow,53,Beginner
4747,Raj Yadav,8,Neha Yadav,Beginner,Medium,94,Advanced
4748,Aarav Gupta,6,Anjali Gupta,Advanced,Fast,81,Intermediate
4749,Neha Mehta,10,Suresh Mehta,Intermediate,Medium,82,Intermediate
4750,Simran Iyer,6,Pooja Iyer,Intermediate,Slow,96,Advanced
4751,Aryan Iyer,12,Ashok Iyer,Advanced,Fast,99,Advanced
4752,Neha Nair,9,Sunita Nair,Intermediate,Slow,55,Beginner
4753,Rohan Iyer,6,Pooja Iyer,Beginner,Slow,65,Beginner
4754,Raj Mehta,9,Sunita Mehta,Intermediate,Medium,55,Beginner
4755,Raj Patel,11,Neha Patel,Advanced,Slow,79,Intermediate
4756,Rohan Das,12,Rajesh Das,Beginner,Slow,52,Beginner
4757,Raj Mehta,10,Manoj Mehta,Intermediate,Slow,78,Intermediate
4758,Kabir Yadav,8,Anjali Yadav,Beginner,Slow,52,Beginner
4759,Kabir Patel,10,Pooja Patel,Beginner,Medium,88,Advanced
4760,Ishita Yadav,9,Manoj Yadav,Beginner,Slow,85,Intermediate
4761,Aarav Nair,11,Anjali Nair,Intermediate,Medium,96,Advanced
4762,Rohan Verma,6,Pooja Verma,Advanced,Fast,86,Advanced
4763,Neha Nair,9,Anjali Nair,Beginner,Fast,99,Advanced
4764,Raj Verma,12,Rekha Verma,Beginner,Medium,84,Intermediate
4765,Kabir Verma,12,Ashok Verma,Intermediate,Fast,53,Beginner
4766,Kabir Verma,8,Pooja Verma,Intermediate,Slow,87,Advanced
4767,Raj Nair,11,Pooja Nair,Advanced,Slow,70,Beginner
4768,Ishita Patel,6,Harpreet Patel,Intermediate,Slow,91,Advanced
4769,Neha Iyer,6,Anjali Iyer,Advanced,Fast,84,Intermediate
4770,Rohan Verma,5,Harpreet Verma,Beginner,Slow,84,Intermediate
4771,Aarav Patel,4,Rekha Patel,Intermediate,Slow,92,Advanced
4772,Ananya Das,11,Rajesh Das,Beginner,Fast,100,Advanced
4773,Aryan Nair,10,Ashok Nair,Intermediate,Slow,73,Intermediate
4774,Ishita Kaur,5,Ashok Kaur,Beginner,Medium,98,Advanced
4775,Meera Nair,11,Manoj Nair,Beginner,Slow,88,Advanced
